Customer ID,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
12910,2010-11-25 12:27:00,5,2721.48,15,4,3,4,434,Champion
12911,2010-06-06 12:13:00,1,1680.47,187,1,1,3,113,Lost
12913,2010-12-06 16:36:00,9,4217.23,4,4,4,4,444,Champion
12914,2010-11-04 12:28:00,1,223.98,36,3,1,1,311,New Customer
12915,2010-12-02 12:33:00,3,811.1,8,4,3,3,433,Champion
12916,2010-09-23 11:57:00,3,1647.87,78,2,3,3,233,Potential Loyalist
12917,2010-11-04 15:56:00,5,3765.2,36,3,3,4,334,Champion
12918,2010-03-23 15:22:00,1,10953.5,262,1,1,4,114,Lost
12920,2010-05-17 12:57:00,3,323.86,207,1,3,2,132,Lost
12921,2010-12-08 10:14:00,39,19333.95,2,4,4,4,444,Champion
12923,2010-11-14 13:16:00,2,612.9,26,3,2,2,322,Loyal
12924,2010-11-11 15:21:00,8,1535.7,29,3,4,3,343,Champion
12925,2010-04-26 10:32:00,1,35.28,228,1,1,1,111,Lost
12926,2010-10-24 15:57:00,4,1548.46,47,3,3,3,333,Champion
12927,2010-11-10 10:02:00,1,197.31,30,3,1,1,311,New Customer
12928,2010-11-26 15:53:00,7,2242.19,14,4,4,4,444,Champion
12931,2010-11-24 10:09:00,42,50291.38,16,4,4,4,444,Champion
12932,2010-06-18 14:22:00,8,1698.56,175,1,4,3,143,Lost
12933,2010-11-24 17:11:00,5,1079.5,16,4,3,3,433,Champion
12934,2009-12-03 10:51:00,1,181.65,372,1,1,1,111,Lost
12935,2010-11-29 13:55:00,8,2083.16,11,4,4,4,444,Champion
12937,2010-09-02 16:01:00,5,1593.34,99,2,3,3,233,Potential Loyalist
12939,2010-11-25 14:50:00,12,13683.0,15,4,4,4,444,Champion
12941,2009-12-15 13:12:00,1,377.49,360,1,1,2,112,Lost
12942,2010-12-09 09:34:00,1,258.75,1,4,1,1,411,New Customer
12943,2010-05-30 13:52:00,2,496.5,194,1,2,2,122,Lost
12945,2010-02-21 15:18:00,1,437.16,292,1,1,2,112,Lost
12946,2010-09-29 10:14:00,1,324.45,72,2,1,2,212,At Risk
12947,2010-12-01 16:21:00,1,304.04,9,4,1,1,411,New Customer
12948,2009-12-09 11:46:00,2,252.48,366,1,2,1,121,Lost
12949,2010-11-22 15:45:00,14,11359.48,18,4,4,4,444,Champion
12951,2010-11-18 12:11:00,9,2149.65,22,3,4,4,344,Champion
12953,2010-07-05 13:37:00,1,498.96,158,1,1,2,112,Lost
12954,2010-03-11 10:16:00,1,162.45,274,1,1,1,111,Lost
12956,2010-01-24 10:33:00,3,413.82,320,1,3,2,132,Lost
12957,2010-06-16 08:55:00,5,4689.43,177,1,3,4,134,Lost
12958,2010-11-04 16:16:00,2,539.49,36,3,2,2,322,Loyal
12959,2010-08-12 17:20:00,1,150.95,120,2,1,1,211,At Risk
12960,2010-10-22 09:31:00,4,1322.0700000000002,49,3,3,3,333,Champion
12961,2010-11-25 16:44:00,1,211.99,15,4,1,1,411,New Customer
12963,2010-12-09 09:14:00,5,1744.96,1,4,3,4,434,Champion
12964,2010-09-28 17:47:00,1,132.24,73,2,1,1,211,At Risk
12967,2010-12-03 09:49:00,2,2646.02,7,4,2,4,424,Loyal
12969,2010-04-16 10:50:00,1,122.45,238,1,1,1,111,Lost
12970,2010-11-24 13:08:00,6,1072.73,16,4,4,3,443,Champion
12971,2010-12-08 16:21:00,33,4782.88,2,4,4,4,444,Champion
12972,2010-10-22 08:41:00,4,1161.2,49,3,3,3,333,Champion
12973,2010-10-22 10:14:00,1,385.55,49,3,1,2,312,New Customer
12974,2010-05-23 11:45:00,1,264.15,201,1,1,1,111,Lost
12975,2010-09-29 09:46:00,6,2100.09,72,2,4,4,244,Potential Loyalist
12976,2010-11-26 14:51:00,7,2417.7799999999997,14,4,4,4,444,Champion
12977,2010-07-26 12:34:00,3,478.39,137,1,3,2,132,Lost
12978,2010-11-19 14:29:00,5,2502.82,21,3,3,4,334,Champion
12979,2009-12-10 15:45:00,1,517.7,365,1,1,2,112,Lost
12980,2010-11-18 14:31:00,12,8870.880000000001,22,3,4,4,344,Champion
12982,2010-11-10 08:50:00,7,2354.27,30,3,4,4,344,Champion
12983,2010-04-20 12:58:00,1,490.08,234,1,1,2,112,Lost
12986,2010-10-07 11:57:00,10,2729.84,64,2,4,4,244,Potential Loyalist
12987,2010-10-15 13:48:00,3,753.51,56,2,3,3,233,Potential Loyalist
12989,2010-10-11 12:36:00,18,6627.64,60,2,4,4,244,Potential Loyalist
12990,2010-10-18 08:56:00,4,546.0,53,3,3,2,332,Loyal
12991,2010-11-15 13:43:00,1,261.06,25,3,1,1,311,New Customer
12992,2009-12-14 16:46:00,1,93.35,361,1,1,1,111,Lost
12993,2010-09-20 13:09:00,4,844.87,81,2,3,3,233,Potential Loyalist
12996,2010-11-29 09:27:00,1,355.5,11,4,1,2,412,New Customer
12997,2010-11-10 12:16:00,4,884.02,30,3,3,3,333,Champion
12998,2010-08-04 08:05:00,3,920.08,128,2,3,3,233,Potential Loyalist
13000,2009-12-14 17:03:00,1,497.65,361,1,1,2,112,Lost
13001,2010-10-31 13:14:00,20,14353.28,40,3,4,4,344,Champion
13002,2010-10-19 12:23:00,2,293.18,52,3,2,1,321,Loyal
13004,2010-11-18 19:08:00,18,5994.94,22,3,4,4,344,Champion
13005,2010-10-04 11:07:00,2,485.98,67,2,2,2,222,Potential Loyalist
13007,2010-05-09 10:38:00,1,175.25,215,1,1,1,111,Lost
13008,2010-11-07 10:34:00,2,382.66,33,3,2,2,322,Loyal
13009,2010-02-05 12:22:00,1,234.0,308,1,1,1,111,Lost
13010,2010-11-30 15:09:00,2,330.12,10,4,2,2,422,Loyal
13011,2010-12-02 17:22:00,1,50.550000000000004,8,4,1,1,411,New Customer
13012,2010-10-06 10:40:00,3,1310.99,65,2,3,3,233,Potential Loyalist
13013,2010-12-03 12:29:00,18,7814.83,7,4,4,4,444,Champion
13014,2010-10-03 11:35:00,1,1914.8,68,2,1,4,214,At Risk
13015,2010-09-27 10:39:00,6,3240.14,74,2,4,4,244,Potential Loyalist
13018,2010-10-22 13:11:00,7,2485.46,49,3,4,4,344,Champion
13019,2010-11-25 14:56:00,6,1229.95,15,4,4,3,443,Champion
13020,2010-05-26 11:12:00,2,618.96,198,1,2,2,122,Lost
13021,2010-11-30 13:31:00,8,2270.86,10,4,4,4,444,Champion
13022,2010-10-06 10:50:00,1,65.3,65,2,1,1,211,At Risk
13023,2010-06-29 09:52:00,1,759.13,164,1,1,3,113,Lost
13024,2010-08-26 09:42:00,2,555.87,106,2,2,2,222,Potential Loyalist
13025,2009-12-08 10:02:00,1,323.39,367,1,1,2,112,Lost
13026,2010-08-08 10:43:00,4,757.72,124,2,3,3,233,Potential Loyalist
13027,2010-11-19 15:51:00,13,10423.2,21,3,4,4,344,Champion
13029,2010-11-30 08:59:00,2,679.8,10,4,2,2,422,Loyal
13030,2010-12-06 14:31:00,1,427.74,4,4,1,2,412,New Customer
13031,2010-10-28 15:34:00,5,3419.27,43,3,3,4,334,Champion
13032,2010-11-12 12:49:00,7,1833.3700000000001,28,3,4,4,344,Champion
13033,2010-10-06 09:37:00,1,30.0,65,2,1,1,211,At Risk
13034,2010-12-05 14:52:00,2,279.91,5,4,2,1,421,Loyal
13035,2010-10-04 15:41:00,1,442.32,67,2,1,2,212,At Risk
13036,2010-01-24 11:35:00,1,307.1,320,1,1,1,111,Lost
13037,2010-11-05 10:39:00,9,3033.88,35,3,4,4,344,Champion
13039,2010-05-04 16:45:00,4,1010.73,220,1,3,3,133,Lost
13041,2010-09-15 11:44:00,4,799.13,86,2,3,3,233,Potential Loyalist
13042,2010-04-20 13:43:00,3,1556.54,234,1,3,3,133,Lost
13044,2010-08-04 16:27:00,10,4293.43,128,2,4,4,244,Potential Loyalist
13045,2010-11-03 12:49:00,2,503.64,37,3,2,2,322,Loyal
13046,2010-09-09 13:09:00,1,319.94,92,2,1,2,212,At Risk
13047,2010-12-01 08:35:00,17,5557.62,9,4,4,4,444,Champion
13048,2010-09-29 13:49:00,5,2248.3,72,2,3,4,234,Potential Loyalist
13049,2010-11-15 14:44:00,2,751.5600000000001,25,3,2,3,323,Loyal
13050,2010-12-08 09:30:00,19,6507.67,2,4,4,4,444,Champion
13051,2010-05-10 09:14:00,2,155.8,214,1,2,1,121,Lost
13052,2010-10-15 14:47:00,6,2820.38,56,2,4,4,244,Potential Loyalist
13053,2010-03-28 11:28:00,1,127.65,257,1,1,1,111,Lost
13055,2010-10-06 08:17:00,1,1106.7,65,2,1,3,213,At Risk
13056,2010-06-06 14:10:00,1,209.48,187,1,1,1,111,Lost
13057,2010-06-27 15:44:00,3,722.09,166,1,3,3,133,Lost
13059,2010-10-22 16:11:00,9,2119.77,49,3,4,4,344,Champion
13063,2010-08-16 12:27:00,1,188.4,116,2,1,1,211,At Risk
13064,2010-06-07 16:28:00,2,561.25,186,1,2,2,122,Lost
13065,2010-12-01 16:52:00,5,1055.05,9,4,3,3,433,Champion
13067,2010-10-26 12:15:00,2,393.05,45,3,2,2,322,Loyal
13069,2010-12-05 11:03:00,16,5247.01,5,4,4,4,444,Champion
13070,2010-09-06 12:37:00,3,522.9,95,2,3,2,232,Potential Loyalist
13071,2010-04-06 13:37:00,1,129.22,248,1,1,1,111,Lost
13073,2010-10-24 14:06:00,2,418.08,47,3,2,2,322,Loyal
13074,2010-07-16 16:53:00,4,1378.74,147,1,3,3,133,Lost
13076,2010-09-08 10:27:00,1,135.4,93,2,1,1,211,At Risk
13077,2010-12-08 14:59:00,8,2335.4,2,4,4,4,444,Champion
13078,2010-12-08 09:07:00,32,16904.51,2,4,4,4,444,Champion
13079,2010-10-18 14:15:00,1,199.08,53,3,1,1,311,New Customer
13080,2010-11-03 14:34:00,3,222.65,37,3,3,1,331,Loyal
13081,2010-12-03 17:21:00,19,30867.77,7,4,4,4,444,Champion
13082,2010-10-11 14:19:00,12,3722.12,60,2,4,4,244,Potential Loyalist
13083,2010-10-10 13:38:00,1,91.67999999999999,61,2,1,1,211,At Risk
13084,2010-08-05 08:49:00,1,122.39999999999999,127,2,1,1,211,At Risk
13085,2010-01-29 11:42:00,6,2017.2,315,1,4,4,144,Lost
13086,2010-11-22 10:28:00,1,439.33000000000004,18,4,1,2,412,New Customer
13087,2009-12-13 15:16:00,1,313.64,362,1,1,2,112,Lost
13088,2010-10-18 15:35:00,1,236.11,53,3,1,1,311,New Customer
13089,2010-12-06 14:00:00,109,57912.03,4,4,4,4,444,Champion
13090,2010-12-09 16:11:00,13,5192.27,1,4,4,4,444,Champion
13091,2009-12-10 12:44:00,2,1976.0,365,1,2,4,124,Lost
13092,2010-10-21 13:02:00,7,1662.45,50,3,4,3,343,Champion
13093,2010-12-01 15:00:00,48,47111.18,9,4,4,4,444,Champion
13094,2010-12-06 10:34:00,2,505.8,4,4,2,2,422,Loyal
13096,2010-11-10 14:08:00,1,419.7000000000001,30,3,1,2,312,New Customer
13097,2010-11-16 09:50:00,18,7378.8,24,3,4,4,344,Champion
13101,2010-07-29 14:45:00,3,594.21,134,2,3,2,232,Potential Loyalist
13102,2010-12-09 13:38:00,14,5272.83,1,4,4,4,444,Champion
13103,2010-09-28 11:48:00,2,465.70000000000005,73,2,2,2,222,Potential Loyalist
13104,2010-10-20 14:38:00,3,610.62,51,3,3,2,332,Loyal
13105,2010-09-29 13:41:00,1,72.0,72,2,1,1,211,At Risk
13106,2010-10-22 13:10:00,1,526.96,49,3,1,2,312,New Customer
13107,2010-10-22 10:35:00,5,3721.45,49,3,3,4,334,Champion
13108,2010-12-02 10:35:00,2,748.4599999999999,8,4,2,3,423,Loyal
13109,2010-06-06 12:59:00,1,347.49,187,1,1,2,112,Lost
13110,2010-09-28 15:23:00,5,1468.8,73,2,3,3,233,Potential Loyalist
13111,2009-12-21 09:00:00,1,321.88000000000005,354,1,1,2,112,Lost
13112,2010-06-16 17:03:00,1,20.599999999999998,177,1,1,1,111,Lost
13113,2010-12-08 13:21:00,14,6379.7699999999995,2,4,4,4,444,Champion
13114,2009-12-09 09:56:00,1,234.38,366,1,1,1,111,Lost
13115,2010-11-25 18:49:00,6,3199.92,15,4,4,4,444,Champion
13117,2010-12-09 14:50:00,12,1658.9,1,4,4,3,443,Champion
13118,2010-11-28 13:53:00,4,1217.6,12,4,3,3,433,Champion
13119,2010-02-09 08:38:00,1,134.9,304,1,1,1,111,Lost
13123,2010-08-24 10:18:00,2,506.75,108,2,2,2,222,Potential Loyalist
13124,2010-11-19 15:50:00,1,916.12,21,3,1,3,313,New Customer
13125,2010-07-04 11:58:00,1,158.57,159,1,1,1,111,Lost
13126,2010-12-08 11:43:00,7,1898.61,2,4,4,4,444,Champion
13128,2010-03-18 15:08:00,1,263.5,267,1,1,1,111,Lost
13129,2010-09-13 13:47:00,2,233.25,88,2,2,1,221,Potential Loyalist
13131,2010-10-17 15:13:00,4,2240.4700000000003,54,2,3,4,234,Potential Loyalist
13133,2010-09-06 15:30:00,1,90.65,95,2,1,1,211,At Risk
13134,2010-11-02 13:58:00,2,681.65,38,3,2,2,322,Loyal
13135,2010-08-05 17:28:00,1,275.45,127,2,1,1,211,At Risk
13136,2010-11-29 12:43:00,8,3666.9500000000003,11,4,4,4,444,Champion
13137,2010-11-18 13:27:00,8,4062.29,22,3,4,4,344,Champion
13138,2010-12-02 15:03:00,2,504.85,8,4,2,2,422,Loyal
13139,2010-09-28 09:12:00,1,3138.04,73,2,1,4,214,At Risk
13140,2010-12-08 15:12:00,3,791.96,2,4,3,3,433,Champion
13141,2010-11-19 10:51:00,12,5279.83,21,3,4,4,344,Champion
13143,2010-05-04 12:22:00,1,405.1,220,1,1,2,112,Lost
13144,2010-10-04 14:14:00,1,24.4,67,2,1,1,211,At Risk
13145,2010-12-02 18:06:00,4,805.0,8,4,3,3,433,Champion
13148,2010-11-15 17:43:00,14,4914.6900000000005,25,3,4,4,344,Champion
13150,2010-08-12 12:59:00,3,449.96999999999997,120,2,3,2,232,Potential Loyalist
13151,2010-03-24 09:31:00,2,1322.8700000000001,261,1,2,3,123,Lost
13152,2010-10-18 13:44:00,7,2146.38,53,3,4,4,344,Champion
13154,2010-11-05 16:00:00,3,1624.84,35,3,3,3,333,Champion
13155,2010-12-06 12:44:00,3,778.4200000000001,4,4,3,3,433,Champion
13156,2010-11-19 13:09:00,3,1586.54,21,3,3,3,333,Champion
13157,2010-10-26 14:42:00,5,3946.14,45,3,3,4,334,Champion
13158,2010-11-16 17:12:00,1,307.12,24,3,1,1,311,New Customer
13161,2010-07-27 12:44:00,1,366.13,136,2,1,2,212,At Risk
13162,2010-11-24 15:35:00,12,7587.2,16,4,4,4,444,Champion
13163,2010-04-08 16:21:00,1,17.65,246,1,1,1,111,Lost
13164,2010-05-19 13:52:00,2,372.2,205,1,2,2,122,Lost
13165,2010-10-22 17:04:00,1,429.68,49,3,1,2,312,New Customer
13166,2010-10-21 14:29:00,1,466.98,50,3,1,2,312,New Customer
13167,2010-11-14 12:58:00,1,333.82,26,3,1,2,312,New Customer
13168,2010-06-15 15:00:00,1,556.12,178,1,1,2,112,Lost
13169,2010-05-26 15:58:00,1,127.2,198,1,1,1,111,Lost
13172,2010-11-04 15:10:00,1,69.6,36,3,1,1,311,New Customer
13173,2010-12-07 14:30:00,10,2285.7,3,4,4,4,444,Champion
13174,2010-12-05 16:24:00,10,6677.81,5,4,4,4,444,Champion
13175,2010-05-06 13:13:00,2,831.45,218,1,2,3,123,Lost
13177,2010-10-05 10:35:00,1,229.75,66,2,1,1,211,At Risk
13178,2010-11-07 15:50:00,10,8333.72,33,3,4,4,344,Champion
13179,2010-03-31 11:40:00,1,572.3100000000001,254,1,1,2,112,Lost
13180,2010-04-11 13:37:00,1,86.10000000000001,243,1,1,1,111,Lost
13181,2010-11-23 15:05:00,1,359.69,17,4,1,2,412,New Customer
13183,2010-11-10 13:49:00,6,3078.4,30,3,4,4,344,Champion
13187,2010-03-25 19:06:00,3,130.99,260,1,3,1,131,Lost
13190,2010-06-13 15:47:00,3,570.66,180,1,3,2,132,Lost
13191,2010-02-19 17:02:00,1,164.69,294,1,1,1,111,Lost
13192,2010-06-22 09:52:00,4,1646.64,171,1,3,3,133,Lost
13194,2010-10-14 11:54:00,1,412.08,57,2,1,2,212,At Risk
13195,2010-10-21 13:07:00,1,172.38,50,3,1,1,311,New Customer
13196,2010-09-22 14:01:00,3,1271.06,79,2,3,3,233,Potential Loyalist
13197,2010-04-09 09:14:00,1,373.01000000000005,245,1,1,2,112,Lost
13198,2010-11-17 14:25:00,2,1572.99,23,3,2,3,323,Loyal
13199,2010-12-08 10:51:00,30,6615.77,2,4,4,4,444,Champion
13201,2010-07-25 14:30:00,4,1240.61,138,1,3,3,133,Lost
13202,2010-11-10 16:24:00,7,1580.3,30,3,4,3,343,Champion
13203,2010-11-18 10:08:00,6,1778.79,22,3,4,4,344,Champion
13204,2009-12-08 14:56:00,1,966.6600000000001,367,1,1,3,113,Lost
13205,2010-09-22 16:26:00,1,2803.2,79,2,1,4,214,At Risk
13206,2010-11-04 16:50:00,13,8377.32,36,3,4,4,344,Champion
13207,2010-09-14 15:44:00,2,285.6,87,2,2,1,221,Potential Loyalist
13208,2010-09-16 19:43:00,3,764.6,85,2,3,3,233,Potential Loyalist
13209,2010-07-13 15:50:00,5,2617.9,150,1,3,4,134,Lost
13211,2010-11-23 15:17:00,7,1531.9,17,4,4,3,443,Champion
13213,2010-11-21 14:34:00,6,2330.94,19,3,4,4,344,Champion
13214,2010-10-18 10:00:00,7,3264.23,53,3,4,4,344,Champion
13215,2010-11-02 18:26:00,1,81.6,38,3,1,1,311,New Customer
13217,2010-02-22 12:49:00,1,132.5,291,1,1,1,111,Lost
13219,2010-03-31 14:18:00,1,76.23,254,1,1,1,111,Lost
13220,2010-05-13 10:35:00,1,516.8,211,1,1,2,112,Lost
13222,2010-05-11 13:54:00,1,88.5,213,1,1,1,111,Lost
13223,2010-10-12 11:07:00,4,805.92,59,2,3,3,233,Potential Loyalist
13225,2010-10-14 16:26:00,9,9796.23,57,2,4,4,244,Potential Loyalist
13226,2010-11-11 13:46:00,1,204.25,29,3,1,1,311,New Customer
13230,2010-12-09 19:28:00,17,3553.81,1,4,4,4,444,Champion
13233,2010-10-15 11:49:00,2,571.34,56,2,2,2,222,Potential Loyalist
13234,2010-02-05 11:41:00,2,356.95,308,1,2,2,122,Lost
13237,2010-11-17 10:07:00,1,643.0,23,3,1,2,312,New Customer
13238,2010-10-05 12:38:00,2,305.9,66,2,2,1,221,Potential Loyalist
13239,2010-09-28 17:21:00,4,1265.1299999999999,73,2,3,3,233,Potential Loyalist
13240,2010-12-09 12:49:00,5,1074.8700000000001,1,4,3,3,433,Champion
13241,2010-10-24 11:17:00,1,115.58,47,3,1,1,311,New Customer
13242,2010-09-14 13:53:00,4,429.0,87,2,3,2,232,Potential Loyalist
13243,2010-09-16 13:18:00,4,677.97,85,2,3,2,232,Potential Loyalist
13245,2010-10-03 14:03:00,1,558.72,68,2,1,2,212,At Risk
13246,2010-11-11 12:54:00,5,1400.13,29,3,3,3,333,Champion
13249,2010-11-03 14:05:00,6,897.52,37,3,4,3,343,Champion
13250,2010-09-05 11:33:00,2,256.04,96,2,2,1,221,Potential Loyalist
13251,2010-11-02 13:20:00,1,252.68,38,3,1,1,311,New Customer
13252,2010-11-10 16:00:00,2,399.3,30,3,2,2,322,Loyal
13253,2010-10-05 13:33:00,2,1920.71,66,2,2,4,224,Potential Loyalist
13254,2010-11-28 15:42:00,1,51.41,12,4,1,1,411,New Customer
13255,2010-12-01 11:58:00,2,504.95,9,4,2,2,422,Loyal
13257,2010-09-29 14:58:00,1,149.75,72,2,1,1,211,At Risk
13258,2010-11-25 10:54:00,2,336.59999999999997,15,4,2,2,422,Loyal
13259,2010-11-07 10:56:00,8,1141.06,33,3,4,3,343,Champion
13262,2010-11-15 12:20:00,2,373.16,25,3,2,2,322,Loyal
13263,2010-11-11 15:49:00,4,1250.6200000000001,29,3,3,3,333,Champion
13264,2010-09-23 12:42:00,1,722.5600000000001,78,2,1,3,213,At Risk
13266,2010-10-22 12:13:00,7,2300.78,49,3,4,4,344,Champion
13267,2010-12-08 09:20:00,18,5236.77,2,4,4,4,444,Champion
13269,2010-12-05 11:51:00,14,3545.47,5,4,4,4,444,Champion
13270,2010-12-08 14:53:00,1,590.0,2,4,1,2,412,New Customer
13274,2010-10-26 13:48:00,1,360.85,45,3,1,2,312,New Customer
13275,2010-11-21 12:09:00,2,241.66,19,3,2,1,321,Loyal
13276,2010-11-07 14:17:00,3,1348.33,33,3,3,3,333,Champion
13277,2010-11-24 15:34:00,3,264.9,16,4,3,1,431,Loyal
13278,2010-11-05 11:42:00,3,893.12,35,3,3,3,333,Champion
13280,2010-11-25 14:51:00,4,1507.77,15,4,3,3,433,Champion
13281,2010-09-26 16:03:00,1,350.85,75,2,1,2,212,At Risk
13282,2010-10-29 14:11:00,1,181.05,42,3,1,1,311,New Customer
13283,2010-05-21 13:56:00,2,279.7,203,1,2,1,121,Lost
13285,2010-04-18 13:38:00,2,655.47,236,1,2,2,122,Lost
13286,2010-04-18 15:35:00,1,734.91,236,1,1,3,113,Lost
13287,2010-04-15 15:26:00,3,781.59,239,1,3,3,133,Lost
13288,2010-09-22 16:32:00,5,927.61,79,2,3,3,233,Potential Loyalist
13289,2009-12-16 11:53:00,1,307.95,359,1,1,1,111,Lost
13290,2010-09-27 16:29:00,1,208.63,74,2,1,1,211,At Risk
13291,2010-10-21 19:01:00,10,2959.73,50,3,4,4,344,Champion
13292,2010-10-20 13:15:00,3,415.57,51,3,3,2,332,Loyal
13293,2010-11-12 13:28:00,6,1192.94,28,3,4,3,343,Champion
13294,2010-03-03 12:54:00,1,815.79,282,1,1,3,113,Lost
13295,2010-11-28 14:14:00,3,900.77,12,4,3,3,433,Champion
13296,2010-10-12 12:41:00,5,705.11,59,2,3,2,232,Potential Loyalist
13297,2010-11-19 13:49:00,3,2278.77,21,3,3,4,334,Champion
13299,2010-10-12 10:53:00,2,1076.2,59,2,2,3,223,Potential Loyalist
13300,2010-11-16 17:10:00,2,913.62,24,3,2,3,323,Loyal
13302,2010-07-01 12:32:00,1,95.45,162,1,1,1,111,Lost
13303,2010-11-04 14:55:00,1,61.72,36,3,1,1,311,New Customer
13304,2010-09-10 10:09:00,3,917.57,91,2,3,3,233,Potential Loyalist
13305,2010-12-02 12:10:00,7,1753.85,8,4,4,4,444,Champion
13306,2010-10-05 14:55:00,1,53.65,66,2,1,1,211,At Risk
13307,2010-08-09 12:56:00,2,258.34,123,2,2,1,221,Potential Loyalist
13308,2010-04-22 09:22:00,1,284.86,232,1,1,1,111,Lost
13309,2010-11-12 12:10:00,1,249.58,28,3,1,1,311,New Customer
13310,2010-11-24 09:14:00,2,409.17,16,4,2,2,422,Loyal
13312,2010-09-14 14:36:00,1,124.75,87,2,1,1,211,At Risk
13313,2010-08-17 11:45:00,7,1890.0,115,2,4,4,244,Potential Loyalist
13315,2010-01-19 15:34:00,1,310.26000000000005,325,1,1,2,112,Lost
13316,2010-11-12 10:14:00,6,7213.84,28,3,4,4,344,Champion
13317,2010-11-19 10:06:00,13,4212.411,21,3,4,4,344,Champion
13319,2010-12-09 10:05:00,34,11236.95,1,4,4,4,444,Champion
13320,2010-10-01 14:59:00,2,679.4,70,2,2,2,222,Potential Loyalist
13324,2010-10-07 12:44:00,8,3391.52,64,2,4,4,244,Potential Loyalist
13326,2010-10-03 16:00:00,1,281.76,68,2,1,1,211,At Risk
13327,2010-12-09 15:33:00,14,6251.71,1,4,4,4,444,Champion
13329,2010-12-08 10:11:00,7,4323.97,2,4,4,4,444,Champion
13330,2010-09-10 14:12:00,3,1665.25,91,2,3,3,233,Potential Loyalist
13331,2010-11-03 08:04:00,1,262.4,37,3,1,1,311,New Customer
13333,2010-10-24 13:24:00,3,1015.74,47,3,3,3,333,Champion
13334,2010-06-21 13:52:00,2,2726.93,172,1,2,4,124,Lost
13337,2010-06-11 13:27:00,1,1575.26,182,1,1,3,113,Lost
13338,2010-06-16 10:23:00,3,1958.6,177,1,3,4,134,Lost
13340,2010-10-18 10:42:00,5,11364.08,53,3,3,4,334,Champion
13346,2010-09-03 11:41:00,6,299.4,98,2,4,1,241,Potential Loyalist
13357,2010-08-02 14:02:00,4,3228.41,130,2,3,4,234,Potential Loyalist
13359,2010-11-01 15:05:00,1,603.75,39,3,1,2,312,New Customer
13360,2010-10-04 12:37:00,4,1553.65,67,2,3,3,233,Potential Loyalist
13361,2010-08-24 14:56:00,2,1450.5,108,2,2,3,223,Potential Loyalist
13362,2010-11-26 16:38:00,3,2303.33,14,4,3,4,434,Champion
13363,2010-10-26 11:07:00,1,731.36,45,3,1,3,313,New Customer
13367,2010-10-04 10:00:00,1,510.2,67,2,1,2,212,At Risk
13368,2010-10-21 09:43:00,2,498.1,50,3,2,2,322,Loyal
13369,2010-12-09 11:30:00,1,308.28000000000003,1,4,1,2,412,New Customer
13370,2010-12-03 10:26:00,1,754.87,7,4,1,3,413,New Customer
13371,2010-07-22 17:33:00,2,2297.66,141,1,2,4,124,Lost
13373,2010-10-20 10:09:00,3,4274.94,51,3,3,4,334,Champion
13374,2010-10-21 10:04:00,2,422.8,50,3,2,2,322,Loyal
13375,2010-09-21 08:12:00,1,1013.58,80,2,1,3,213,At Risk
13377,2010-11-08 12:20:00,2,1552.88,32,3,2,3,323,Loyal
13380,2010-10-03 10:18:00,1,62.4,68,2,1,1,211,At Risk
13381,2010-11-25 13:30:00,6,4585.06,15,4,4,4,444,Champion
13382,2010-10-07 09:28:00,4,1164.59,64,2,3,3,233,Potential Loyalist
13383,2010-06-14 11:45:00,1,305.28000000000003,179,1,1,1,111,Lost
13384,2010-11-14 13:13:00,4,2528.9,26,3,3,4,334,Champion
13386,2010-10-21 12:52:00,2,835.46,50,3,2,3,323,Loyal
13387,2010-10-18 14:07:00,1,189.44,53,3,1,1,311,New Customer
13388,2010-04-15 10:18:00,1,508.55,239,1,1,2,112,Lost
13392,2010-01-31 13:34:00,1,91.14,313,1,1,1,111,Lost
13393,2010-05-05 09:34:00,4,1131.45,219,1,3,3,133,Lost
13394,2010-11-25 18:08:00,11,4101.68,15,4,4,4,444,Champion
13395,2010-11-04 14:00:00,2,872.51,36,3,2,3,323,Loyal
13397,2010-09-28 13:10:00,5,1647.74,73,2,3,3,233,Potential Loyalist
13398,2010-09-17 09:34:00,1,213.0,84,2,1,1,211,At Risk
13399,2010-09-01 13:59:00,3,275.4,100,2,3,1,231,Potential Loyalist
13400,2010-05-06 09:00:00,1,310.83,218,1,1,2,112,Lost
13402,2010-12-02 17:12:00,3,913.9,8,4,3,3,433,Champion
13403,2010-11-17 11:38:00,2,154.5,23,3,2,1,321,Loyal
13405,2010-08-15 13:28:00,3,641.36,117,2,3,2,232,Potential Loyalist
13406,2010-10-08 14:44:00,2,568.92,63,2,2,2,222,Potential Loyalist
13407,2010-05-10 12:41:00,3,2244.7,214,1,3,4,134,Lost
13408,2010-12-03 09:39:00,46,23616.422,7,4,4,4,444,Champion
13410,2010-11-11 16:45:00,4,1198.9,29,3,3,3,333,Champion
13412,2010-03-29 16:28:00,1,487.35,256,1,1,2,112,Lost
13413,2010-03-10 12:17:00,6,429.44,275,1,4,2,142,Lost
13414,2010-09-02 16:55:00,3,1103.64,99,2,3,3,233,Potential Loyalist
13415,2010-08-24 11:38:00,4,800.67,108,2,3,3,233,Potential Loyalist
13416,2009-12-03 13:02:00,1,228.3,372,1,1,1,111,Lost
13417,2010-06-10 10:05:00,4,1028.66,183,1,3,3,133,Lost
13418,2010-12-02 10:46:00,15,6106.17,8,4,4,4,444,Champion
